"_id","_labels","atcClassification","category","class","detail","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
,,,,,,,,,,,,,,,,,"19233","6865","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20036","6865","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19270","6865","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19382","6865","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20037","6865","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19240","6848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20040","6848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19264","6848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19258","6892","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19554","6892","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19548","6923","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19372","6857","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19243","6905","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19327","6887","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20042","6848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20044","6887","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19237","6917","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20045","6993","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20052","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19242","6955","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20053","6989","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20054","6993","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20055","6993","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20058","6980","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20060","6968","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20061","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20063","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20065","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20067","6956","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20068","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20071","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20074","6967","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19658","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20077","7028","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20078","7028","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20079","6980","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20080","6956","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20083","7001","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19483","7028","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20085","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20086","6968","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19278","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20088","6948","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20089","6968","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20090","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20091","6967","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19268","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19959","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19270","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19235","7013","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19434","7021","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19256","7021","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19292","7021","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19268","7028","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19436","7028","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19270","7028","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19655","7028","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19751","7001","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20098","6980","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19289","7021","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19886","7028","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19732","7001","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19301","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19376","6994","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19546","6989","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20100","6993","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19258","6959","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19308","6959","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20103","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19264","7021","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19308","7021","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19764","6980","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19503","6955","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19763","6980","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20109","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20110","6963","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20111","7120","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20112","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20113","7119","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20116","7050","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20118","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20119","7050","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20121","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19903","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20122","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19584","7137","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20123","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20124","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19327","7134","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20125","7098","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19243","7119","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20126","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19565","7094","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19243","7094","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19538","7119","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20127","7139","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19400","7120","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19346","7117","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19278","7094","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20128","7094","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19322","7119","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19311","7119","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19499","7119","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20129","7072","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19387","7105","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19320","7077","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20130","7130","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19970","7172","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20139","7224","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20141","7227","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20142","7182","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19245","7235","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20143","7234","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19346","7150","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19368","7169","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20035","7172","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19245","7182","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19931","7209","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20147","7165","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19256","7234","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","7234","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20150","7172","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19373","7168","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19361","7168","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20151","7182","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19849","7200","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19546","7234","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19861","7200","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19382","7165","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19376","7182","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19299","7235","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19296","7234","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19446","7150","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19243","7176","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19242","7271","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20155","7297","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20156","7291","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19268","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20161","7334","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20162","7297","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20060","7295","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20163","7320","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19905","7297","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19503","7271","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20166","7260","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20168","7307","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20169","7296","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20170","7260","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20171","7260","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20172","7260","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19389","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19448","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19262","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19263","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19231","7295","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20173","7341","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19258","7291","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20174","7291","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19400","7320","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19237","7320","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20175","7320","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20176","7271","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20154","7297","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20177","7297","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20179","7322","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19258","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20180","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20181","7329","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20089","7295","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20086","7295","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20182","7260","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19282","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19270","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19811","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20184","7291","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20185","7291","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19440","7320","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19268","7256","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20186","7340","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20187","7271","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19372","7293","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19254","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20188","7280","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20190","7316","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20191","7260","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19434","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19310","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19462","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19382","7250","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20192","7295","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20193","7295","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20194","7295","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19621","7341","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19537","7317","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19424","7320","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19652","7320","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19515","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19323","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20193","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20196","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20197","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20198","7318","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20199","7334","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19264","7320","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19327","7316","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19874","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19832","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20200","7349","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20201","7349","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19268","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19237","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19890","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19970","7349","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20171","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20214","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20216","7411","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20170","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19544","7387","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20221","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19584","7364","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20224","7343","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20225","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19889","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20035","7349","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20230","7364","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19513","7352","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19465","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19311","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19306","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20191","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19815","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20233","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19515","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19894","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19430","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20234","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20235","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19720","7349","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19551","7387","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20177","7420","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20240","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20241","7440","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20245","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20246","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20247","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20249","7461","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20251","7485","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20252","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19952","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20253","7485","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20254","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19237","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20255","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20256","7498","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20257","7498","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20258","7498","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20259","7463","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20260","7458","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20261","7466","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20262","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20263","7498","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20264","7498","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20265","7498","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20268","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20269","7498","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19968","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19953","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19510","7461","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20270","7461","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20273","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19537","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20274","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19243","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19292","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20279","7488","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20280","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19746","7461","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20282","7444","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20283","7453","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19256","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19302","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19546","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20028","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19240","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19254","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20284","7477","IS_ASSOCIATED_WITH","","","","","","",""
